  0.0000,  0.0000,  0.0000,  0.2600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.2650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.2700,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.2750,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.2800,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.2850,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.2900,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.2950,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3000,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3050,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3100,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3150,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3200,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3250,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3300,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3350,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3400,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3450,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3500,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3550,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3700,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3750,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3800,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3850,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3900,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.3950,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4000,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4050,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4100,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4150,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4200,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4250,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4300,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4350,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4400,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4450,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4500,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4550,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4700,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4750,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4800,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4850,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4900,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.4950,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5050,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5100,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5150,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5200,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5250,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5300,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5350,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5400,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5450,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5500,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5550,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5700,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5750,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5800,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5850,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5900,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.5950,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6000,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6050,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6100,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6150,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6200,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6250,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6300,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6350,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6400,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6450,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6500,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6550,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6700,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6750,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6800,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6850,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6900,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.6950,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7000,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7050,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7100,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7150,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7200,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7250,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7300,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7350,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7400,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7450,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7500,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7550,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7700,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7750,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7800,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7850,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7900,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.7950,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8000,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8050,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8100,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8150,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8200,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8250,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8300,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8350,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8400,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8450,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8500,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8550,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8700,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8750,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8800,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8850,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8900,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.8950,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9000,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9050,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9100,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9150,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9200,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9250,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9300,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9350,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9400,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9450,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9500,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9550,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9600,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.9650,  0.0000,  0.2200,  0.0000,  0.0000,  0.0000,  0.5000,  0.0000,  0.0000
